08:21:34.909 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
08:21:34.909 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.dao.HelloDao
08:21:34.910 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
08:21:34.911 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
08:21:34.911 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.Person
08:21:34.913 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
08:21:34.914 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloService.class]
08:21:34.914 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloService
08:21:34.915 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@20ce78ec
08:21:34.915 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloServiceImpl.class]
08:21:34.916 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloServiceImpl
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalConfigurationAnnotationProcessor
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalAutowiredAnnotationProcessor
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalRequiredAnnotationProcessor
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalCommonAnnotationProcessor
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.event.internalEventListenerProcessor
08:21:35.148 [main] INFO  MyTest - =====> org.springframework.context.event.internalEventListenerFactory
08:21:35.149 [main] INFO  MyTest - =====> mainConfig
08:21:35.149 [main] INFO  MyTest - =====> person2
08:23:36.008 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
08:23:36.011 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
08:23:36.011 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.config.MyTypeFilter
08:23:36.011 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.013 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
08:23:36.013 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
08:23:36.013 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.controller.HelloController
08:23:36.013 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.014 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
08:23:36.015 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
08:23:36.015 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.dao.HelloDao
08:23:36.015 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.015 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
08:23:36.015 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
08:23:36.016 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.Person
08:23:36.016 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.017 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
08:23:36.017 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloService.class]
08:23:36.017 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloService
08:23:36.017 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.018 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@20ce78ec
08:23:36.018 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloServiceImpl.class]
08:23:36.019 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloServiceImpl
08:23:36.019 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:23:36.166 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalConfigurationAnnotationProcessor
08:23:36.166 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalAutowiredAnnotationProcessor
08:23:36.166 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalRequiredAnnotationProcessor
08:23:36.166 [main] INFO  MyTest - =====> org.springframework.context.annotation.internalCommonAnnotationProcessor
08:23:36.166 [main] INFO  MyTest - =====> org.springframework.context.event.internalEventListenerProcessor
08:23:36.167 [main] INFO  MyTest - =====> org.springframework.context.event.internalEventListenerFactory
08:23:36.167 [main] INFO  MyTest - =====> mainConfig
08:23:36.167 [main] INFO  MyTest - =====> person2
08:31:42.797 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
08:31:42.801 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
08:31:42.802 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.config.MyTypeFilter
08:31:42.802 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:31:42.803 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
08:31:42.803 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
